,demand
2025-03-17 05:00:00,-706.0594730739547
2025-03-17 06:00:00,-785.0186888590413
2025-03-17 07:00:00,-870.2812231631638
2025-03-17 08:00:00,-956.83714720791
2025-03-17 09:00:00,-1032.418340426186
2025-03-17 10:00:00,-1063.9124161144798
2025-03-17 11:00:00,-1032.6749835485266
2025-03-17 12:00:00,-959.2822489112577
2025-03-17 13:00:00,-884.4116754844731
2025-03-17 14:00:00,-834.9323365983249
2025-03-17 15:00:00,-815.8186700927371
2025-03-17 16:00:00,-828.6234414278248
2025-03-17 17:00:00,-887.5514145859668
2025-03-17 18:00:00,-1002.875554499392
2025-03-17 19:00:00,-1135.6808696625294
2025-03-17 20:00:00,-1196.9208973754617
2025-03-17 21:00:00,-1135.670284810514
2025-03-17 22:00:00,-1002.7863314620497
2025-03-17 23:00:00,-886.9695810608657
2025-03-18 00:00:00,-796.5473720584657
2025-03-18 01:00:00,-784.9606316237293
2025-03-18 02:00:00,-750.0863289523293
2025-03-18 03:00:00,-695.8595536147045
2025-03-18 04:00:00,-668.7797814403625
2025-03-18 05:00:00,-706.9786181684108
2025-03-18 06:00:00,-786.0406227108452
2025-03-18 07:00:00,-871.4141514044421
2025-03-18 08:00:00,-958.082753567698
2025-03-18 09:00:00,-1033.7623380485081
2025-03-18 10:00:00,-1065.297412585025
2025-03-18 11:00:00,-1034.0193152677282
2025-03-18 12:00:00,-960.5310382936124
2025-03-18 13:00:00,-885.5629986859907
2025-03-18 14:00:00,-836.0192478156563
2025-03-18 15:00:00,-816.8806992236783
2025-03-18 16:00:00,-829.7021397533695
2025-03-18 17:00:00,-888.7068250859388
2025-03-18 18:00:00,-1004.1810934538586
2025-03-18 19:00:00,-1137.1592939879952
2025-03-18 20:00:00,-1198.4790436977325
2025-03-18 21:00:00,-1137.1486953566662
2025-03-18 22:00:00,-1004.0917542663615
2025-03-18 23:00:00,-888.1242341325319
2025-03-19 00:00:00,-797.5779398022744
2025-03-19 01:00:00,-785.9762085190754
2025-03-19 02:00:00,-751.0567857045655
2025-03-19 03:00:00,-696.7598521221533
2025-03-19 04:00:00,-669.6450443169227
2025-03-19 05:00:00,-707.8933024483474
2025-03-19 06:00:00,-787.0575968915468
2025-03-19 07:00:00,-872.5415812942866
2025-03-19 08:00:00,-959.3223147242112
2025-03-19 09:00:00,-1035.0998129529871
2025-03-19 10:00:00,-1066.6756873612458
2025-03-19 11:00:00,-1035.3571226476413
2025-03-19 12:00:00,-961.7737670247793
2025-03-19 13:00:00,-886.7087342612621
2025-03-19 14:00:00,-837.100884012353
2025-03-19 15:00:00,-817.9375740922557
2025-03-19 16:00:00,-830.7756029172604
2025-03-19 17:00:00,-889.8566281231008
2025-03-19 18:00:00,-1005.4802963389071
2025-03-19 19:00:00,-1138.630543193084
2025-03-19 20:00:00,-1200.029627991136
2025-03-19 21:00:00,-1138.619930849315
2025-03-19 22:00:00,-1005.3908415649576
2025-03-19 23:00:00,-889.2732834173554
2025-03-20 00:00:00,-798.6031762012059
2025-03-20 01:00:00,-786.9865316203734
2025-03-20 02:00:00,-752.022222078796
2025-03-20 03:00:00,-697.655493195033
2025-03-20 04:00:00,-670.5058310056419
2025-03-20 05:00:00,-708.803254873072
2025-03-20 06:00:00,-788.0693100497476
2025-03-20 07:00:00,-873.6631787508888
2025-03-20 08:00:00,-960.5554633687267
2025-03-20 09:00:00,-1036.430368816944
2025-03-20 10:00:00,-1068.0468320305797
2025-03-20 11:00:00,-1036.6880092670663
2025-03-20 12:00:00,-963.0100668574146
2025-03-20 13:00:00,-887.8485427041089
2025-03-20 14:00:00,-838.176924676266
2025-03-20 15:00:00,-818.9889815236359
2025-03-20 16:00:00,-831.8435128291947
2025-03-20 17:00:00,-891.0004829859978
2025-03-20 18:00:00,-1006.7727781726833
2025-03-20 19:00:00,-1140.094181314903
2025-03-20 20:00:00,-1201.5721907840812
2025-03-20 21:00:00,-1140.0835553296324
2025-03-20 22:00:00,-1006.6832084102344
2025-03-20 23:00:00,-890.4163884272342
2025-03-21 00:00:00,-799.6227774555887
2025-03-21 01:00:00,-787.991301547084
2025-03-21 02:00:00,-752.9823519953867
2025-03-21 03:00:00,-698.5462114355646
2025-03-21 04:00:00,-671.3618864368467
2025-03-21 05:00:00,-709.7082058040426
2025-03-21 06:00:00,-789.075462393005
2025-03-21 07:00:00,-874.7786114207161
2025-03-21 08:00:00,-961.7818340926872
2025-03-21 09:00:00,-1037.7536113679605
2025-03-21 10:00:00,-1069.4104402932692
2025-03-21 11:00:00,-1038.0115807555749
2025-03-21 12:00:00,-964.2395714491968
2025-03-21 13:00:00,-888.9820862646909
2025-03-21 14:00:00,-839.2470509533238
2025-03-21 15:00:00,-820.0346099631062
2025-03-21 16:00:00,-832.9055530444183
2025-03-21 17:00:00,-892.1380507257477
2025-03-21 18:00:00,-1008.058155964926
2025-03-21 19:00:00,-1141.5497746458898
2025-03-21 20:00:00,-1203.1062749819207
2025-03-21 21:00:00,-1141.5391350940968
2025-03-21 22:00:00,-1007.9684718460046
2025-03-21 23:00:00,-891.5532104354837
2025-03-22 00:00:00,-704.5600684632988
2025-03-22 01:00:00,-694.3113940964904
2025-03-22 02:00:00,-663.4644640334683
2025-03-22 03:00:00,-615.4999337561449
2025-03-22 04:00:00,-591.5474021096975
2025-03-22 05:00:00,-625.3349406345958
2025-03-22 06:00:00,-695.2666650834648
2025-03-22 07:00:00,-770.7810429237561
2025-03-22 08:00:00,-847.4409358764631
2025-03-22 09:00:00,-914.3808506806257
2025-03-22 10:00:00,-942.2741751128266
2025-03-22 11:00:00,-914.6081515211263
2025-03-22 12:00:00,-849.6064864948149
2025-03-22 13:00:00,-783.2959455636369
2025-03-22 14:00:00,-739.4736322529737
2025-03-22 15:00:00,-722.5452516201863
2025-03-22 16:00:00,-733.8860397945955
2025-03-22 17:00:00,-786.0767149457013
2025-03-22 18:00:00,-888.2157229708001
2025-03-22 19:00:00,-1005.8372648388471
2025-03-22 20:00:00,-1060.0756548821123
2025-03-22 21:00:00,-1005.8278901642491
2025-03-22 22:00:00,-888.1367008984571
2025-03-22 23:00:00,-785.5614030679436
2025-03-23 00:00:00,-705.4466036381508
2025-03-23 01:00:00,-695.1850335499861
2025-03-23 02:00:00,-664.299289353491
2025-03-23 03:00:00,-616.2744061763374
2025-03-23 04:00:00,-592.2917354930898
2025-03-23 05:00:00,-626.1217882658356
2025-03-23 06:00:00,-696.1415065371438
2025-03-23 07:00:00,-771.7509027515368
2025-03-23 08:00:00,-848.5072554592667
2025-03-23 09:00:00,-915.531399545973
2025-03-23 10:00:00,-943.4598216431704
2025-03-23 11:00:00,-915.7589863950051
2025-03-23 12:00:00,-850.6755309507444
2025-03-23 13:00:00,-784.2815526667695
2025-03-23 14:00:00,-740.4040985328719
2025-03-23 15:00:00,-723.4544172253004
2025-03-23 16:00:00,-734.8094753080921
2025-03-23 17:00:00,-787.0658210405891
2025-03-23 18:00:00,-889.3333487297899
2025-03-23 19:00:00,-1007.1028916538912
2025-03-23 20:00:00,-1061.409528881113
2025-03-23 21:00:00,-1007.0935051833102
2025-03-23 22:00:00,-889.2542272254043
2025-03-23 23:00:00,-786.5498607552277
2025-03-24 00:00:00,-802.6447579386012
2025-03-24 01:00:00,-790.9693236860182
2025-03-24 02:00:00,-755.828066294601
2025-03-24 03:00:00,-701.1861975352073
2025-03-24 04:00:00,-673.8991359688152
2025-03-24 05:00:00,-712.390375956071
2025-03-24 06:00:00,-792.0575818550884
2025-03-24 07:00:00,-878.0846251626981
2025-03-24 08:00:00,-965.4166554278078
2025-03-24 09:00:00,-1041.6755496220314
2025-03-24 10:00:00,-1073.4520178596051
2025-03-24 11:00:00,-1041.9344939424225
2025-03-24 12:00:00,-967.883681206975
2025-03-24 13:00:00,-892.3417785973529
2025-03-24 14:00:00,-842.4187817742952
2025-03-24 15:00:00,-823.1337320198696
2025-03-24 16:00:00,-836.0533177110301
2025-03-24 17:00:00,-895.5096702611802
2025-03-24 18:00:00,-1011.8678674425815
2025-03-24 19:00:00,-1145.8639853420184
2025-03-24 20:00:00,-1207.6531235516354
2025-03-24 21:00:00,-1145.8533055806179
2025-03-24 22:00:00,-1011.7778443842695
2025-03-24 23:00:00,-894.9226197087866
2025-03-25 00:00:00,-803.6388153541345
2025-03-25 01:00:00,-791.9489213397659
2025-03-25 02:00:00,-756.7641422942726
2025-03-25 03:00:00,-702.054600813788
2025-03-25 04:00:00,-674.7337448375653
2025-03-25 05:00:00,-713.2726553567272
2025-03-25 06:00:00,-793.0385272920145
2025-03-25 07:00:00,-879.1721131509715
2025-03-25 08:00:00,-966.6123021643194
2025-03-25 09:00:00,-1042.9656412776988
2025-03-25 10:00:00,-1074.7814639539313
2025-03-25 11:00:00,-1043.2249062947856
2025-03-25 12:00:00,-969.0823832992288
2025-03-25 13:00:00,-893.446923748345
2025-03-25 14:00:00,-843.4620984205758
2025-03-25 15:00:00,-824.1531645673288
2025-03-25 16:00:00,-837.0887508737488
2025-03-25 17:00:00,-896.6187387744924
2025-03-25 18:00:00,-1013.1210429566838
2025-03-25 19:00:00,-1147.2831120235994
2025-03-25 20:00:00,-1209.1487746861942
2025-03-25 21:00:00,-1147.2724190355557
2025-03-25 22:00:00,-1013.030908406846
2025-03-25 23:00:00,-896.0309611732407
2025-03-26 00:00:00,-804.6257454565603
2025-03-26 01:00:00,-792.9214953557552
2025-03-26 02:00:00,-757.6935067030057
2025-03-26 03:00:00,-702.9167777094926
2025-03-26 04:00:00,-675.5623696266869
2025-03-26 05:00:00,-714.1486088838083
2025-03-26 06:00:00,-794.0124394276833
2025-03-26 07:00:00,-880.2518039363147
2025-03-26 08:00:00,-967.7993762082237
2025-03-26 09:00:00,-1044.2464830781528
2025-03-26 10:00:00,-1076.1013780248286
2025-03-26 11:00:00,-1044.5060664925654
2025-03-26 12:00:00,-970.2724907922162
2025-03-26 13:00:00,-894.5441450959455
2025-03-26 14:00:00,-844.4979345689576
2025-03-26 15:00:00,-825.1652878639899
2025-03-26 16:00:00,-838.1167600625226
2025-03-26 17:00:00,-897.7198553542157
2025-03-26 18:00:00,-1014.3652333013903
2025-03-26 19:00:00,-1148.6920636790294
2025-03-26 20:00:00,-1210.633702120322
2025-03-26 21:00:00,-1148.6813575591761
2025-03-26 22:00:00,-1014.2749880594122
2025-03-26 23:00:00,-897.1313559169886
2025-03-27 00:00:00,-805.6052557971898
2025-03-27 01:00:00,-793.8867575393155
2025-03-27 02:00:00,-758.6158841300693
2025-03-27 03:00:00,-703.7724727406994
2025-03-27 04:00:00,-676.3847647967716
2025-03-27 05:00:00,-715.0179769733799
2025-03-27 06:00:00,-794.9790296709104
2025-03-27 07:00:00,-881.3233775830465
2025-03-27 08:00:00,-968.9775258038632
2025-03-27 09:00:00,-1045.517695482325
2025-03-27 10:00:00,-1077.411368953273
2025-03-27 11:00:00,-1045.777594900346
2025-03-27 12:00:00,-971.4536510314028
2025-03-27 13:00:00,-895.6331175097895
2025-03-27 14:00:00,-845.5259832788345
2025-03-27 15:00:00,-826.1698019958768
2025-03-27 16:00:00,-839.1370406560428
2025-03-27 17:00:00,-898.8126937157434
2025-03-27 18:00:00,-1015.6000697962503
2025-03-27 19:00:00,-1150.090422805525
2025-03-27 20:00:00,-1212.107465837972
2025-03-27 21:00:00,-1150.0797036525873
2025-03-27 22:00:00,-1015.5097146943177
2025-03-27 23:00:00,-898.2234778693191
2025-03-28 00:00:00,-806.5770561259689
2025-03-28 01:00:00,-794.8444218624296
2025-03-28 02:00:00,-759.5310012551248
2025-03-28 03:00:00,-704.6214323465033
2025-03-28 04:00:00,-677.200686654382
2025-03-28 05:00:00,-715.8805020129145
2025-03-28 06:00:00,-795.9380116001461
2025-03-28 07:00:00,-882.3865165607688
2025-03-28 08:00:00,-970.1464018400852
2025-03-28 09:00:00,-1046.7789018025453
2025-03-28 10:00:00,-1078.7110485606795
2025-03-28 11:00:00,-1047.0391147368175
2025-03-28 12:00:00,-972.625514013518
2025-03-28 13:00:00,-896.7135183038487
2025-03-28 14:00:00,-846.5459399171867
2025-03-28 15:00:00,-827.1664093037729
2025-03-28 16:00:00,-840.1492903231497
2025-03-28 17:00:00,-899.8969300274834
2025-03-28 18:00:00,-1016.8251865325598
2025-03-28 19:00:00,-1151.4777750390974
2025-03-28 20:00:00,-1213.569629131149
2025-03-28 21:00:00,-1151.4670429556631
2025-03-28 22:00:00,-1016.7347224354128
2025-03-28 23:00:00,-899.307003410928
2025-03-29 00:00:00,-710.6359554601892
2025-03-29 01:00:00,-700.2989000026718
2025-03-29 02:00:00,-669.1859564801122
2025-03-29 03:00:00,-620.8077963664292
2025-03-29 04:00:00,-596.6487062133513
2025-03-29 05:00:00,-630.7276170075127
2025-03-29 06:00:00,-701.2624089225463
2025-03-29 07:00:00,-777.4279971378436
2025-03-29 08:00:00,-854.7489789992509
2025-03-29 09:00:00,-922.2661609182228
2025-03-29 10:00:00,-950.4000279170601
2025-03-29 11:00:00,-922.4954219240564
2025-03-29 12:00:00,-856.933204591437
2025-03-29 13:00:00,-790.0508240522049
2025-03-29 14:00:00,-745.8506019789878
2025-03-29 15:00:00,-728.7762367348536
2025-03-29 16:00:00,-740.2148240189307
2025-03-29 17:00:00,-792.855573845999
2025-03-29 18:00:00,-895.8753940239756
2025-03-29 19:00:00,-1014.5112641640588
2025-03-29 20:00:00,-1069.2173876817953
2025-03-29 21:00:00,-1014.5018086454477
2025-03-29 22:00:00,-895.7956904920901
2025-03-29 23:00:00,-792.3358180934354
2025-03-30 00:00:00,-711.4768119855511
2025-03-30 01:00:00,-701.1275252576236
2025-03-30 02:00:00,-669.9777674965175
2025-03-30 03:00:00,-621.5423641610356
2025-03-30 04:00:00,-597.3546878824656
2025-03-30 05:00:00,-631.4739223814696
2025-03-30 06:00:00,-702.0921742447244
2025-03-30 07:00:00,-778.3478850204785
2025-03-30 08:00:00,-855.7603565562347
2025-03-30 09:00:00,-923.3574278511303
2025-03-30 10:00:00,-951.52458411076
2025-03-30 11:00:00,-923.5869601289298
2025-03-30 12:00:00,-857.9471666226905
2025-03-30 13:00:00,-790.9856478331687
2025-03-30 14:00:00,-746.7331260629447
2025-03-30 15:00:00,-729.6385576594832
2025-03-30 16:00:00,-741.0906795961273
2025-03-30 17:00:00,-793.7937163334649
2025-03-30 18:00:00,-896.9354342107807
2025-03-30 19:00:00,-1015.7116796650919
2025-03-30 20:00:00,-1070.4825339364354
2025-03-30 21:00:00,-1015.7022129582845
2025-03-30 22:00:00,-896.8556363700803
2025-03-30 23:00:00,-793.2733455824442
2025-03-31 00:00:00,-809.4433293215949
2025-03-31 01:00:00,-797.6690016639177
2025-03-31 02:00:00,-762.2300903670827
2025-03-31 03:00:00,-707.1253933868767
2025-03-31 04:00:00,-679.6072046199932
2025-03-31 05:00:00,-718.4244735759619
2025-03-31 06:00:00,-798.7664776105568
2025-03-31 07:00:00,-885.5221882258517
2025-03-31 08:00:00,-973.5939393150329
2025-03-31 09:00:00,-1050.4987625216122
2025-03-31 10:00:00,-1082.5443841866218
2025-03-31 11:00:00,-1050.7599001553326
2025-03-31 12:00:00,-976.0818613259358
2025-03-31 13:00:00,-899.9001027747918
2025-03-31 14:00:00,-849.5542475773439
2025-03-31 15:00:00,-830.1058493601231
2025-03-31 16:00:00,-843.1348666830128
2025-03-31 17:00:00,-903.0948271530881
2025-03-31 18:00:00,-1020.438602950322
2025-03-31 19:00:00,-1155.5696963960054
2025-03-31 20:00:00,-1217.8822017149905
2025-03-31 21:00:00,-1155.5589261747605
2025-03-31 22:00:00,-1020.3478173776074
2025-03-31 23:00:00,-902.5028041579716
2025-04-01 00:00:00,-810.381434071014
2025-04-01 01:00:00,-798.5934605504372
2025-04-01 02:00:00,-763.1134773097149
2025-04-01 03:00:00,-707.9449167135153
2025-04-01 04:00:00,-680.3948357280634
2025-04-01 05:00:00,-719.2570919772098
2025-04-01 06:00:00,-799.692208417371
2025-04-01 07:00:00,-886.5484646066662
2025-04-01 08:00:00,-974.7222864956102
2025-04-01 09:00:00,-1051.7162385853242
2025-04-01 10:00:00,-1083.7989995395133
2025-04-01 11:00:00,-1051.977678864635
2025-04-01 12:00:00,-977.2130918849662
2025-04-01 13:00:00,-900.9430424468294
2025-04-01 14:00:00,-850.5388388954407
2025-04-01 15:00:00,-831.0679009474254
2025-04-01 16:00:00,-844.1120182564268
2025-04-01 17:00:00,-904.1414693525342
2025-04-01 18:00:00,-1021.6212407771361
2025-04-01 19:00:00,-1156.9089444708304
2025-04-01 20:00:00,-1219.2936668988714
2025-04-01 21:00:00,-1156.898161767432
2025-04-01 22:00:00,-1021.5303499884371
2025-04-01 23:00:00,-903.5487602320727
2025-04-02 00:00:00,-811.310413523882
2025-04-02 01:00:00,-799.5089268788296
2025-04-02 02:00:00,-763.988271216414
2025-04-02 03:00:00,-708.7564682295532
2025-04-02 04:00:00,-681.1748052530977
2025-04-02 05:00:00,-720.0816111871574
2025-04-02 06:00:00,-800.6089342936123
2025-04-02 07:00:00,-887.5647580124195
2025-04-02 08:00:00,-975.8396578201953
2025-04-02 09:00:00,-1052.9218718029872
2025-04-02 10:00:00,-1085.041410778568
2025-04-02 11:00:00,-1053.1836117839418
2025-04-02 12:00:00,-978.3333185403009
2025-04-02 13:00:00,-901.9758370537259
2025-04-02 14:00:00,-851.5138527247071
2025-04-02 15:00:00,-832.0205942983083
2025-04-02 16:00:00,-845.0796647101961
2025-04-02 17:00:00,-905.177930470967
2025-04-02 18:00:00,-1022.7923746424912
2025-04-02 19:00:00,-1158.2351651776075
2025-04-02 20:00:00,-1220.691402231813
2025-04-02 21:00:00,-1158.2243701134744
2025-04-02 22:00:00,-1022.7013796612828
2025-04-02 23:00:00,-904.5845418993592
2025-04-03 00:00:00,-812.2299924035384
2025-04-03 01:00:00,-800.4151293766639
2025-04-03 02:00:00,-764.854212866866
2025-04-03 03:00:00,-709.5598074547615
2025-04-03 04:00:00,-681.9468820732927
2025-04-03 05:00:00,-720.8977868829685
2025-04-03 06:00:00,-801.5163835936191
2025-04-03 07:00:00,-888.5707672934425
2025-04-03 08:00:00,-976.9457221875498
2025-04-03 09:00:00,-1054.1153049194597
2025-04-03 10:00:00,-1086.2712497505229
2025-04-03 11:00:00,-1054.3773415693024
2025-04-03 12:00:00,-979.442209344606
2025-04-03 13:00:00,-902.9981805561496
2025-04-03 14:00:00,-852.4790001475037
2025-04-03 15:00:00,-832.963647109171
2025-04-03 16:00:00,-846.0375193097927
2025-04-03 17:00:00,-906.2039033825887
2025-04-03 18:00:00,-1023.9516575141478
2025-04-03 19:00:00,-1159.5479655285192
2025-04-03 20:00:00,-1222.0749935346719
2025-04-03 21:00:00,-1159.537158228733
2025-04-03 22:00:00,-1023.8605593947796
2025-04-03 23:00:00,-905.6098422353688
2025-04-04 00:00:00,-813.1398982189145
2025-04-04 01:00:00,-801.3117995165828
2025-04-04 02:00:00,-765.7110456638709
2025-04-04 03:00:00,-710.3546963423901
2025-04-04 04:00:00,-682.7108374056239
2025-04-04 05:00:00,-721.7053772141694
2025-04-04 06:00:00,-802.4142874205794
2025-04-04 07:00:00,-889.566194347473
2025-04-04 08:00:00,-978.0401518469307
2025-04-04 09:00:00,-1055.296184294752
2025-04-04 10:00:00,-1087.488152027548
2025-04-04 11:00:00,-1055.5585144928184
2025-04-04 12:00:00,-980.5394357096044
2025-04-04 13:00:00,-904.0097700116568
2025-04-04 14:00:00,-853.4339951698184
2025-04-04 15:00:00,-833.8967799331126
2025-04-04 16:00:00,-846.9852982222266
2025-04-04 17:00:00,-907.2190840694831
2025-04-04 18:00:00,-1025.0987458715713
2025-04-04 19:00:00,-1160.8469565124892
2025-04-04 20:00:00,-1223.444030819484
2025-04-04 21:00:00,-1160.8361371057563
2025-04-04 22:00:00,-1025.0075456989553
2025-04-04 23:00:00,-906.6243574214843
2025-04-05 00:00:00,-716.3550779838465
2025-04-05 01:00:00,-705.9348310043679
2025-04-05 02:00:00,-674.5714938242543
2025-04-05 03:00:00,-625.803991427742
2025-04-05 04:00:00,-601.4504714888027
2025-04-05 05:00:00,-635.8036457293985
2025-04-05 06:00:00,-706.9060941414659
2025-04-05 07:00:00,-783.6846549030334
2025-04-05 08:00:00,-861.6279077957854
2025-04-05 09:00:00,-929.6884608077618
2025-04-05 10:00:00,-958.0487461734076
2025-04-05 11:00:00,-929.9195668817658
2025-04-05 12:00:00,-863.8297118030307
2025-04-05 13:00:00,-796.4090689847252
2025-04-05 14:00:00,-751.8531282292946
2025-04-05 15:00:00,-734.6413503112102
2025-04-05 16:00:00,-746.1719941281333
2025-04-05 17:00:00,-799.2363911062988
2025-04-05 18:00:00,-903.0853038307981
2025-04-05 19:00:00,-1022.6759428251994
2025-04-05 20:00:00,-1077.8223354016409
2025-04-05 21:00:00,-1022.6664112095812
2025-04-05 22:00:00,-903.0049588533724
2025-04-05 23:00:00,-798.7124524147658
2025-04-06 00:00:00,-717.1380612916416
2025-04-06 01:00:00,-706.7064248773717
2025-04-06 02:00:00,-675.30880725416
2025-04-06 03:00:00,-626.4880014868576
2025-04-06 04:00:00,-602.1078629055935
2025-04-06 05:00:00,-636.4985855112765
2025-04-06 06:00:00,-707.678749614851
2025-04-06 07:00:00,-784.5412301158332
2025-04-06 08:00:00,-862.5696757682178
2025-04-06 09:00:00,-930.7046196494231
2025-04-06 10:00:00,-959.0959030923186
2025-04-06 11:00:00,-930.9359783246912
2025-04-06 12:00:00,-864.7738863693963
2025-04-06 13:00:00,-797.2795521101419
2025-04-06 14:00:00,-752.6749112631694
2025-04-06 15:00:00,-735.4443206986452
2025-04-06 16:00:00,-746.9875676252749
2025-04-06 17:00:00,-800.1099645232415
2025-04-06 18:00:00,-904.0723851542177
2025-04-06 19:00:00,-1023.7937379202931
2025-04-06 20:00:00,-1079.0004060586723
2025-04-06 21:00:00,-1023.7841958865229
2025-04-06 22:00:00,-903.9919523589233
2025-04-06 23:00:00,-799.585453161447
2025-04-07 00:00:00,-815.8088958422476
2025-04-07 01:00:00,-803.9419733564634
2025-04-07 02:00:00,-768.2243659000483
2025-04-07 03:00:00,-712.6863184905765
2025-04-07 04:00:00,-684.9517231455201
2025-04-07 05:00:00,-724.0742561005094
2025-04-07 06:00:00,-805.0480799951968
2025-04-07 07:00:00,-892.4860486846067
2025-04-07 08:00:00,-981.2504073595694
2025-04-07 09:00:00,-1058.7600199938297
2025-04-07 10:00:00,-1091.0576525520235
2025-04-07 11:00:00,-1059.0232112475112
2025-04-07 12:00:00,-983.7578947093726
2025-04-07 13:00:00,-906.9770330040593
2025-04-07 14:00:00,-856.2352515216088
2025-04-07 15:00:00,-836.6339085977146
2025-04-07 16:00:00,-849.7653877897226
2025-04-07 17:00:00,-910.1968811060417
2025-04-07 18:00:00,-1028.4634634587978
2025-04-07 19:00:00,-1164.6572452152961
2025-04-07 20:00:00,-1227.4597840959996
2025-04-07 21:00:00,-1164.6463902956448
2025-04-07 22:00:00,-1028.371963936655
2025-04-07 23:00:00,-909.6002023658956
2025-04-08 00:00:00,-816.6774430097488
2025-04-08 01:00:00,-804.7978864598296
2025-04-08 02:00:00,-769.0422524178448
2025-04-08 03:00:00,-713.4450766830853
2025-04-08 04:00:00,-685.680953829379
2025-04-08 05:00:00,-724.8451384081205
2025-04-08 06:00:00,-805.9051707098796
2025-04-08 07:00:00,-893.4362298282175
2025-04-08 08:00:00,-982.2950910670713
2025-04-08 09:00:00,-1059.8872239519085
2025-04-08 10:00:00,-1092.2192420352153
2025-04-08 11:00:00,-1060.1506954109407
2025-04-08 12:00:00,-984.8052480016834
2025-04-08 13:00:00,-907.9426419070992
2025-04-08 14:00:00,-857.1468384216953
2025-04-08 15:00:00,-837.5246270187215
2025-04-08 16:00:00,-850.6700865793127
2025-04-08 17:00:00,-911.1659180054701
2025-04-08 18:00:00,-1029.5584123280958
2025-04-08 19:00:00,-1165.897192164388
2025-04-08 20:00:00,-1228.7665934776226
2025-04-08 21:00:00,-1165.8863256880968
2025-04-08 22:00:00,-1029.4668153914097
2025-04-08 23:00:00,-910.5686040140632
2025-04-09 00:00:00,-817.5349992373715
2025-04-09 01:00:00,-805.6429684997689
2025-04-09 02:00:00,-769.8497890756905
2025-04-09 03:00:00,-714.1942332488911
2025-04-09 04:00:00,-686.4009565393247
2025-04-09 05:00:00,-725.6062656656741
2025-04-09 06:00:00,-806.7514154591756
2025-04-09 07:00:00,-894.374387003282
2025-04-09 08:00:00,-983.3265549331522
2025-04-09 09:00:00,-1061.0001638246297
2025-04-09 10:00:00,-1093.366132304995
2025-04-09 11:00:00,-1061.2639119431835
2025-04-09 12:00:00,-985.8393476705893
2025-04-09 13:00:00,-908.8960316126141
2025-04-09 14:00:00,-858.0468897400795
2025-04-09 15:00:00,-838.4040739360263
2025-04-09 16:00:00,-851.563336952079
2025-04-09 17:00:00,-912.1226923281494
2025-04-09 18:00:00,-1030.6395052807056
2025-04-09 19:00:00,-1167.121448333658
2025-04-09 20:00:00,-1230.0568659757193
2025-04-09 21:00:00,-1167.1105704469692
2025-04-09 22:00:00,-1030.5478121621989
2025-04-09 23:00:00,-911.5247511242028
2025-04-10 00:00:00,-818.3813104126979
2025-04-10 01:00:00,-806.4769690602351
2025-04-10 02:00:00,-770.6467365830453
2025-04-10 03:00:00,-714.9335661967359
2025-04-10 04:00:00,-687.1115179230158
2025-04-10 05:00:00,-726.3574123347374
2025-04-10 06:00:00,-807.5865634825026
2025-04-10 07:00:00,-895.300242213582
2025-04-10 08:00:00,-984.3444933128075
2025-04-10 09:00:00,-1062.0985098238903
2025-04-10 10:00:00,-1094.4979835130243
2025-04-10 11:00:00,-1062.362530974156
2025-04-10 12:00:00,-986.8598872900411
2025-04-10 13:00:00,-909.8369196106584
2025-04-10 14:00:00,-858.9351387721315
2025-04-10 15:00:00,-839.2719887505274
2025-04-10 16:00:00,-852.4448742186587
2025-04-10 17:00:00,-913.0669205611991
2025-04-10 18:00:00,-1031.706421965454
2025-04-10 19:00:00,-1168.3296509495817
2025-04-10 20:00:00,-1231.3302192547026
2025-04-10 21:00:00,-1168.3187618021188
2025-04-10 22:00:00,-1031.6146339263491
2025-04-10 23:00:00,-912.4683603692903
2025-04-11 00:00:00,-819.2161257554616
2025-04-11 01:00:00,-807.299641008862
2025-04-11 02:00:00,-771.4328587871628
2025-04-11 03:00:00,-715.6628564463101
2025-04-11 04:00:00,-687.8124274257788
2025-04-11 05:00:00,-727.0983558343407
2025-04-11 06:00:00,-808.4103673074765
2025-04-11 07:00:00,-896.213521108237
2025-04-11 08:00:00,-985.3486045689262
2025-04-11 09:00:00,-1063.1819364860664
2025-04-11 10:00:00,-1095.6144602673628
2025-04-11 11:00:00,-1063.4462269593284
2025-04-11 12:00:00,-987.866564452124
2025-04-11 13:00:00,-910.765027095812
2025-04-11 14:00:00,-859.8113223104925
2025-04-11 15:00:00,-840.1281142803341
2025-04-11 16:00:00,-853.3144371605338
2025-04-11 17:00:00,-913.9983229094152
2025-04-11 18:00:00,-1032.7588462319004
2025-04-11 19:00:00,-1169.521441995649
2025-04-11 20:00:00,-1232.5862759925133
2025-04-11 21:00:00,-1169.510541740372
2025-04-11 22:00:00,-1032.666964561548
2025-04-11 23:00:00,-913.3991521375416
2025-04-12 00:00:00,-721.6344941448369
2025-04-12 01:00:00,-711.1374517017737
2025-04-12 02:00:00,-679.5429720139006
2025-04-12 03:00:00,-630.4160613459934
2025-04-12 04:00:00,-605.8830600706412
2025-04-12 05:00:00,-640.4894114141028
2025-04-12 06:00:00,-712.1158728844556
2025-04-12 07:00:00,-789.4602786954407
2025-04-12 08:00:00,-867.9779602222723
2025-04-12 09:00:00,-936.5401080362409
2025-04-12 10:00:00,-965.1094039240301
2025-04-12 11:00:00,-936.7729173230503
