,demand
2025-03-04 06:00:00,-12342.74581534954
2025-03-04 07:00:00,-13683.317451953302
2025-03-04 08:00:00,-15044.224885698282
2025-03-04 09:00:00,-16232.578067034465
2025-03-04 10:00:00,-16727.755285649433
2025-03-04 11:00:00,-16236.613233163964
2025-03-04 12:00:00,-15082.668898873257
2025-03-04 13:00:00,-13905.488699253576
2025-03-04 14:00:00,-13127.531547850105
2025-03-04 15:00:00,-12827.00987795112
2025-03-04 16:00:00,-13028.337617093697
2025-03-04 17:00:00,-13954.85440507209
2025-03-04 18:00:00,-15768.080721243023
2025-03-04 19:00:00,-17856.16126155271
2025-03-04 20:00:00,-18819.030179851048
2025-03-04 21:00:00,-17855.994837313676
2025-03-04 22:00:00,-15766.677879136943
2025-03-04 23:00:00,-13945.70631291952
2025-03-05 00:00:00,-12524.888713458615
2025-03-05 01:00:00,-12342.699129276356
2025-03-05 02:00:00,-11794.3365644863
2025-03-05 03:00:00,-10941.676257995927
2025-03-05 04:00:00,-10515.874673850405
2025-03-05 05:00:00,-11116.512119638455
2025-03-05 06:00:00,-12359.680879078249
2025-03-05 07:00:00,-13702.091868645966
2025-03-05 08:00:00,-15064.866557413783
2025-03-05 09:00:00,-16254.850237924074
2025-03-05 10:00:00,-16750.706872438852
2025-03-05 11:00:00,-16258.890940568426
2025-03-05 12:00:00,-15103.363318317899
2025-03-05 13:00:00,-13924.567949594113
2025-03-05 14:00:00,-13145.543389517217
2025-03-05 15:00:00,-12844.609384007683
2025-03-05 16:00:00,-13046.213358126155
2025-03-05 17:00:00,-13974.00138842654
2025-03-05 18:00:00,-15789.715571047804
2025-03-05 19:00:00,-17880.66109598489
2025-03-05 20:00:00,-18844.851134132707
2025-03-05 21:00:00,-17880.49444340079
2025-03-05 22:00:00,-15788.310804149556
2025-03-05 23:00:00,-13964.840744486395
2025-03-06 00:00:00,-12542.034879230343
2025-03-06 01:00:00,-12359.595883425856
2025-03-06 02:00:00,-11810.48262809842
2025-03-06 03:00:00,-10956.655057347542
2025-03-06 04:00:00,-10530.270564665694
2025-03-06 05:00:00,-11131.73026360503
2025-03-06 06:00:00,-12376.600880691569
2025-03-06 07:00:00,-13720.84958729514
2025-03-06 08:00:00,-15085.489870341491
2025-03-06 09:00:00,-16277.102599853215
2025-03-06 10:00:00,-16773.638045992502
2025-03-06 11:00:00,-16281.14883408822
2025-03-06 12:00:00,-15124.0393320607
2025-03-06 13:00:00,-13943.630230770865
2025-03-06 14:00:00,-13163.539211378207
2025-03-06 15:00:00,-12862.193236991116
2025-03-06 16:00:00,-13064.073200400953
2025-03-06 17:00:00,-13993.131342375185
2025-03-06 18:00:00,-15811.33117872811
2025-03-06 19:00:00,-17905.139140163472
2025-03-06 20:00:00,-18870.64912315134
2025-03-06 21:00:00,-17904.972259437392
2025-03-06 22:00:00,-15809.924488749619
2025-03-06 23:00:00,-13983.95815781107
2025-03-07 00:00:00,-12559.160700777324
2025-03-07 01:00:00,-12376.472589281844
2025-03-07 02:00:00,-11826.609534124449
2025-03-07 03:00:00,-10971.616084092468
2025-03-07 04:00:00,-10544.649374505436
2025-03-07 05:00:00,-11146.930350978357
2025-03-07 06:00:00,-12393.500806427854
2025-03-07 07:00:00,-13739.585049583964
2025-03-07 08:00:00,-15106.088713348703
2025-03-07 09:00:00,-16299.328558966801
2025-03-07 10:00:00,-16796.542011308768
2025-03-07 11:00:00,-16303.380318229138
2025-03-07 12:00:00,-15144.690813352567
2025-03-07 13:00:00,-13962.669894218516
2025-03-07 14:00:00,-13181.513680882676
2025-03-07 15:00:00,-12879.756226426289
2025-03-07 16:00:00,-13081.911851661385
2025-03-07 17:00:00,-14012.238598299806
2025-03-07 18:00:00,-15832.921139112892
2025-03-07 19:00:00,-17929.588140715692
2025-03-07 20:00:00,-18896.41650240604
2025-03-07 21:00:00,-17929.421032118342
2025-03-07 22:00:00,-15831.512528335914
2025-03-07 23:00:00,-14003.052887991395
2025-03-08 00:00:00,-11067.109770947143
2025-03-08 01:00:00,-10906.125336402696
2025-03-08 02:00:00,-10421.587003356395
2025-03-08 03:00:00,-9668.168316360927
2025-03-08 04:00:00,-9291.926021503807
2025-03-08 05:00:00,-9822.654932327165
2025-03-08 06:00:00,-10921.130570657462
2025-03-08 07:00:00,-12107.297579335753
2025-03-08 08:00:00,-13311.458144647238
2025-03-08 09:00:00,-14362.938945725462
2025-03-08 10:00:00,-14801.082543674614
2025-03-08 11:00:00,-14366.509348683916
2025-03-08 12:00:00,-13345.474245588235
2025-03-08 13:00:00,-12303.879542305021
2025-03-08 14:00:00,-11615.526095190511
2025-03-08 15:00:00,-11349.617970257948
2025-03-08 16:00:00,-11527.75714281848
2025-03-08 17:00:00,-12347.559394991138
2025-03-08 18:00:00,-13951.941568075219
2025-03-08 19:00:00,-15799.520750530039
2025-03-08 20:00:00,-16651.48816009028
2025-03-08 21:00:00,-15799.373494735273
2025-03-08 22:00:00,-13950.70030279765
2025-03-08 23:00:00,-12339.464963625112
2025-03-09 00:00:00,-11082.13129735986
2025-03-09 01:00:00,-10920.928356630364
2025-03-09 02:00:00,-10435.73235364869
2025-03-09 03:00:00,-9681.291042052871
2025-03-09 04:00:00,-9304.538068826536
2025-03-09 05:00:00,-9835.98734463379
2025-03-09 06:00:00,-10935.953957677128
2025-03-09 07:00:00,-12123.730965661425
2025-03-09 08:00:00,-13329.525953158227
2025-03-09 09:00:00,-14382.433942269532
2025-03-09 10:00:00,-14821.172238000252
2025-03-09 11:00:00,-14386.009191380543
2025-03-09 12:00:00,-13363.588224578176
2025-03-09 13:00:00,-12320.57975178598
2025-03-09 14:00:00,-11631.29199393442
2025-03-09 15:00:00,-11365.022948580472
2025-03-09 16:00:00,-11543.403911666368
2025-03-09 17:00:00,-12364.318891682073
2025-03-09 18:00:00,-13970.878712741813
2025-03-09 19:00:00,-15820.965637512667
2025-03-09 20:00:00,-16674.08943308609
2025-03-09 21:00:00,-15820.818181845772
2025-03-09 22:00:00,-13969.635762679365
2025-03-09 23:00:00,-12356.213473643187
2025-03-10 00:00:00,-12610.365391726957
2025-03-10 01:00:00,-12426.93244635984
2025-03-10 02:00:00,-11874.827556061167
2025-03-10 03:00:00,-11016.34823014815
2025-03-10 04:00:00,-10587.640743535407
2025-03-10 05:00:00,-11192.377267158325
2025-03-10 06:00:00,-12444.030088893196
2025-03-10 07:00:00,-13795.602423913493
2025-03-10 08:00:00,-15167.677431134349
2025-03-10 09:00:00,-16365.782209925877
2025-03-10 10:00:00,-16865.022840816615
2025-03-10 11:00:00,-16369.850488531009
2025-03-10 12:00:00,-15206.436914951337
2025-03-10 13:00:00,-14019.59680309396
2025-03-10 14:00:00,-13235.25575412776
2025-03-10 15:00:00,-12932.26801067633
2025-03-10 16:00:00,-13135.24784037544
2025-03-10 17:00:00,-14069.367602700082
2025-03-10 18:00:00,-15897.473210152797
2025-03-10 19:00:00,-18002.688488857802
2025-03-10 20:00:00,-18973.458686204307
2025-03-10 21:00:00,-18002.52069894549
2025-03-10 22:00:00,-15896.058856358337
2025-03-10 23:00:00,-14060.144441524633
2025-03-11 00:00:00,-12627.35917169651
2025-03-11 01:00:00,-12443.679031342102
2025-03-11 02:00:00,-11890.830122235533
2025-03-11 03:00:00,-11031.193906072333
2025-03-11 04:00:00,-10601.908691497509
2025-03-11 05:00:00,-11207.460160532617
2025-03-11 06:00:00,-12460.799714728451
2025-03-11 07:00:00,-13814.19343415442
2025-03-11 08:00:00,-15188.117455265841
2025-03-11 09:00:00,-16387.83680495669
2025-03-11 10:00:00,-16887.750214563166
2025-03-11 11:00:00,-16391.910565990704
2025-03-11 12:00:00,-15226.92917152172
2025-03-11 13:00:00,-14038.48966907625
2025-03-11 14:00:00,-13253.091638905053
2025-03-11 15:00:00,-12949.695587931534
2025-03-11 16:00:00,-13152.948954079195
2025-03-11 17:00:00,-14088.327540015449
2025-03-11 18:00:00,-15918.896710060457
2025-03-11 19:00:00,-18026.94898548392
2025-03-11 20:00:00,-18999.02739671814
2025-03-11 21:00:00,-18026.780969457228
2025-03-11 22:00:00,-15917.480450277037
2025-03-11 23:00:00,-14079.091949670285
2025-03-12 00:00:00,-12644.307324012003
2025-03-12 01:00:00,-12460.380652379461
2025-03-12 02:00:00,-11906.789722127258
2025-03-12 03:00:00,-11045.999721920269
2025-03-12 04:00:00,-10616.138330561014
2025-03-12 05:00:00,-11222.502556910815
2025-03-12 06:00:00,-12477.524314754992
2025-03-12 07:00:00,-13832.734528238647
2025-03-12 08:00:00,-15208.502598708541
2025-03-12 09:00:00,-16409.832184237137
2025-03-12 10:00:00,-16910.416566174037
2025-03-12 11:00:00,-16413.911412979924
2025-03-12 12:00:00,-15247.366407161193
2025-03-12 13:00:00,-14057.33180843064
2025-03-12 14:00:00,-13270.879635008849
2025-03-12 15:00:00,-12967.076372803444
2025-03-12 16:00:00,-13170.602540964674
2025-03-12 17:00:00,-14107.23657061893
2025-03-12 18:00:00,-15940.262688684195
2025-03-12 19:00:00,-18051.144343597625
2025-03-12 20:00:00,-19024.52745621495
2025-03-12 21:00:00,-18050.97610206368
2025-03-12 22:00:00,-15938.844528029327
2025-03-12 23:00:00,-14097.988584475897
2025-03-13 00:00:00,-12661.204826570141
2025-03-13 01:00:00,-12477.032360421159
2025-03-13 02:00:00,-11922.701626562446
2025-03-13 03:00:00,-11060.761290409187
2025-03-13 04:00:00,-10630.325444176764
2025-03-13 05:00:00,-11237.499998906234
2025-03-13 06:00:00,-12494.198933112886
2025-03-13 07:00:00,-13851.220212039852
2025-03-13 08:00:00,-15228.826820904493
2025-03-13 09:00:00,-16431.761830061638
2025-03-13 10:00:00,-16933.015179120077
2025-03-13 11:00:00,-16435.846510172887
2025-03-13 12:00:00,-15267.742565875762
2025-03-13 13:00:00,-14076.117637824587
2025-03-13 14:00:00,-13288.614471472009
2025-03-13 15:00:00,-12984.405214990386
2025-03-13 16:00:00,-13188.20336989308
2025-03-13 17:00:00,-14126.089091356669
2025-03-13 18:00:00,-15961.564814823436
2025-03-13 19:00:00,-18075.267393592152
2025-03-13 20:00:00,-19049.95130847677
2025-03-13 21:00:00,-18075.098927224866
2025-03-13 22:00:00,-15960.144758977896
2025-03-13 23:00:00,-14116.82874646076
2025-03-14 00:00:00,-12678.046672276234
2025-03-14 01:00:00,-12493.629221206727
2025-03-14 02:00:00,-11938.561120500413
2025-03-14 03:00:00,-11075.474237367764
2025-03-14 04:00:00,-10644.465828396807
2025-03-14 05:00:00,-11252.448042453134
2025-03-14 06:00:00,-12510.818628752839
2025-03-14 07:00:00,-13869.645007850968
2025-03-14 08:00:00,-15249.084099348029
2025-03-14 09:00:00,-16453.619244202862
2025-03-14 10:00:00,-16955.539356944544
2025-03-14 11:00:00,-16457.70935772689
2025-03-14 12:00:00,-15288.051609769847
2025-03-14 13:00:00,-14094.841590611415
2025-03-14 14:00:00,-13306.29089307974
2025-03-14 15:00:00,-13001.676979582435
2025-03-14 16:00:00,-13205.746225358953
2025-03-14 17:00:00,-14144.879515819901
2025-03-14 18:00:00,-15982.796776198464
2025-03-14 19:00:00,-18099.310987287154
2025-03-14 20:00:00,-19075.29141986748
2025-03-14 21:00:00,-18099.142296827093
2025-03-14 22:00:00,-15981.374831404613
2025-03-14 23:00:00,-14135.606852878269
2025-03-15 00:00:00,-11171.448526064576
2025-03-15 01:00:00,-11008.946358720754
2025-03-15 02:00:00,-10519.83988389913
2025-03-15 03:00:00,-9759.318098668411
2025-03-15 04:00:00,-9379.528657945713
2025-03-15 05:00:00,-9915.261187148779
2025-03-15 06:00:00,-11024.093059672317
2025-03-15 07:00:00,-12221.44304128648
2025-03-15 08:00:00,-13436.956219605918
2025-03-15 09:00:00,-14498.350195856798
2025-03-15 10:00:00,-14940.624534217752
2025-03-15 11:00:00,-14501.954259943373
2025-03-15 12:00:00,-13471.29301833519
2025-03-15 13:00:00,-12419.87834426224
2025-03-15 14:00:00,-11725.035222495613
2025-03-15 15:00:00,-11456.620162753034
2025-03-15 16:00:00,-11636.438799951336
2025-03-15 17:00:00,-12463.970002880285
2025-03-15 18:00:00,-14083.478007562395
2025-03-15 19:00:00,-15948.475840041294
2025-03-15 20:00:00,-16808.475447777386
2025-03-15 21:00:00,-15948.327195944916
2025-03-15 22:00:00,-14082.225039855146
2025-03-15 23:00:00,-12455.79925864581
2025-03-16 00:00:00,-11186.158234850722
2025-03-16 01:00:00,-11023.442097084606
2025-03-16 02:00:00,-10533.691604274338
2025-03-16 03:00:00,-9772.168422137911
2025-03-16 04:00:00,-9391.878903734145
2025-03-16 05:00:00,-9928.316844547304
2025-03-16 06:00:00,-11038.608742053237
2025-03-16 07:00:00,-12237.535302524078
2025-03-16 08:00:00,-13454.648975608101
2025-03-16 09:00:00,-14517.44051424864
2025-03-16 10:00:00,-14960.297205623678
2025-03-16 11:00:00,-14521.049323891088
2025-03-16 12:00:00,-13489.030986407122
2025-03-16 13:00:00,-12436.231889926192
2025-03-16 14:00:00,-11740.473851893388
2025-03-16 15:00:00,-11471.705363734303
2025-03-16 16:00:00,-11651.76077235767
2025-03-16 17:00:00,-12480.381605067225
2025-03-16 18:00:00,-14102.02205399505
2025-03-16 19:00:00,-15969.475572944557
2025-03-16 20:00:00,-16830.60756237282
2025-03-16 21:00:00,-15969.326733125006
2025-03-16 22:00:00,-14100.767436475775
2025-03-16 23:00:00,-12472.200102221816
2025-03-17 00:00:00,-12728.188453587902
2025-03-17 01:00:00,-12543.041629947003
2025-03-17 02:00:00,-11985.778230229876
2025-03-17 03:00:00,-11119.27783120904
2025-03-17 04:00:00,-10686.564780352408
2025-03-17 05:00:00,-11296.951569183277
2025-03-17 06:00:00,-12560.299021744662
2025-03-17 07:00:00,-13924.49957061062
2025-03-17 08:00:00,-15309.39435532656
2025-03-17 09:00:00,-16518.693446818976
2025-03-17 10:00:00,-17022.59865783168
2025-03-17 11:00:00,-16522.799736776426
2025-03-17 12:00:00,-15348.515982580124
2025-03-17 13:00:00,-14150.58680775157
2025-03-17 14:00:00,-13358.9173855732
2025-03-17 15:00:00,-13053.098721483793
2025-03-17 16:00:00,-13257.975062845198
2025-03-17 17:00:00,-14200.82263337547
2025-03-17 18:00:00,-16046.008871990274
2025-03-17 19:00:00,-18170.893914600474
2025-03-17 20:00:00,-19150.734358007387
2025-03-17 21:00:00,-18170.72455696822
2025-03-17 22:00:00,-16044.581303392797
2025-03-17 23:00:00,-14191.51329697385
2025-03-18 00:00:00,-12744.757952935452
2025-03-18 01:00:00,-12559.37010597967
2025-03-18 02:00:00,-12001.381263237268
2025-03-18 03:00:00,-11133.752857835272
2025-03-18 04:00:00,-10700.476503045798
2025-03-18 05:00:00,-11311.657890694572
2025-03-18 06:00:00,-12576.649963373524
2025-03-18 07:00:00,-13942.626422471074
2025-03-18 08:00:00,-15329.32405708317
2025-03-18 09:00:00,-16540.197408776126
2025-03-18 10:00:00,-17044.758601360405
2025-03-18 11:00:00,-16544.30904428365
2025-03-18 12:00:00,-15368.496612697798
2025-03-18 13:00:00,-14169.007978975853
2025-03-18 14:00:00,-13376.3079650505
2025-03-18 15:00:00,-13070.091187578852
2025-03-18 16:00:00,-13275.23423605391
2025-03-18 17:00:00,-14219.309201375023
2025-03-18 18:00:00,-16066.897495261737
2025-03-18 19:00:00,-18194.548703807923
2025-03-18 20:00:00,-19175.664699163724
2025-03-18 21:00:00,-18194.37912570666
2025-03-18 22:00:00,-16065.468068261784
2025-03-18 23:00:00,-14209.987746120512
2025-03-19 00:00:00,-12761.24703683639
2025-03-19 01:00:00,-12575.619336305208
2025-03-19 02:00:00,-12016.908571273048
2025-03-19 03:00:00,-11148.157633954454
2025-03-19 04:00:00,-10714.320709070764
2025-03-19 05:00:00,-11326.29283917356
2025-03-19 06:00:00,-12592.92155026475
2025-03-19 07:00:00,-13960.66530070859
2025-03-19 08:00:00,-15349.15703558738
2025-03-19 09:00:00,-16561.597007247794
2025-03-19 10:00:00,-17066.810997779932
2025-03-19 11:00:00,-16565.71396236226
2025-03-19 12:00:00,-15388.380272396467
2025-03-19 13:00:00,-14187.339748180193
2025-03-19 14:00:00,-13393.614144197649
2025-03-19 15:00:00,-13087.00118547609
2025-03-19 16:00:00,-13292.409646676166
2025-03-19 17:00:00,-14237.706049969613
2025-03-19 18:00:00,-16087.684741422514
2025-03-19 19:00:00,-18218.08869108934
2025-03-19 20:00:00,-19200.474047858177
2025-03-19 21:00:00,-18217.91889358904
2025-03-19 22:00:00,-16086.25346503932
2025-03-19 23:00:00,-14228.372534677686
2025-03-20 00:00:00,-12777.650819219296
2025-03-20 01:00:00,-12591.784505925974
2025-03-20 02:00:00,-12032.355553260735
2025-03-20 03:00:00,-11162.487891120529
2025-03-20 04:00:00,-10728.093296090272
2025-03-20 05:00:00,-11340.852077969153
2025-03-20 06:00:00,-12609.108960795964
2025-03-20 07:00:00,-13978.610860014222
2025-03-20 08:00:00,-15368.887413899627
2025-03-20 09:00:00,-16582.885901071106
2025-03-20 10:00:00,-17088.749312489275
2025-03-20 11:00:00,-16587.00814827306
2025-03-20 12:00:00,-15408.161069718635
2025-03-20 13:00:00,-14205.576683265743
2025-03-20 14:00:00,-13410.830794820256
2025-03-20 15:00:00,-13103.823704378174
2025-03-20 16:00:00,-13309.496205267116
2025-03-20 17:00:00,-14256.007727775965
2025-03-20 18:00:00,-16108.364450762934
2025-03-20 19:00:00,-18241.506901038447
2025-03-20 20:00:00,-19225.1550525453
2025-03-20 21:00:00,-18241.33688527412
2025-03-20 22:00:00,-16106.931334563751
2025-03-20 23:00:00,-14246.662214835747
2025-03-21 00:00:00,-12793.964439289419
2025-03-21 01:00:00,-12607.860824753347
2025-03-21 02:00:00,-12047.717631926189
2025-03-21 03:00:00,-11176.739382969034
2025-03-21 04:00:00,-10741.790182989547
2025-03-21 05:00:00,-11355.331292864681
2025-03-21 06:00:00,-12625.20739828808
2025-03-21 07:00:00,-13996.457782731457
2025-03-21 08:00:00,-15388.509345482995
2025-03-21 09:00:00,-16604.057781887368
2025-03-21 10:00:00,-17110.567044692307
2025-03-21 11:00:00,-16608.1852920892
2025-03-21 12:00:00,-15427.833143187148
2025-03-21 13:00:00,-14223.713380235055
2025-03-21 14:00:00,-13427.95281525318
2025-03-21 15:00:00,-13120.5537594097
2025-03-21 16:00:00,-13326.488848710693
2025-03-21 17:00:00,-14274.208811611963
2025-03-21 18:00:00,-16128.930495438815
2025-03-21 19:00:00,-18264.79639433424
2025-03-21 20:00:00,-19249.700399710735
2025-03-21 21:00:00,-18264.62616150555
2025-03-21 22:00:00,-16127.495549536074
2025-03-21 23:00:00,-14264.851366967741
2025-03-22 00:00:00,-11272.961095412782
2025-03-22 01:00:00,-11108.982305543846
2025-03-22 02:00:00,-10615.431424535494
2025-03-22 03:00:00,-9847.998940098318
2025-03-22 04:00:00,-9464.75843375516
2025-03-22 05:00:00,-10005.359050153533
2025-03-22 06:00:00,-11124.266641335438
2025-03-22 07:00:00,-12332.496686780096
2025-03-22 08:00:00,-13559.05497402341
2025-03-22 09:00:00,-14630.093610890011
2025-03-22 10:00:00,-15076.386801805225
2025-03-22 11:00:00,-14633.73042433802
2025-03-22 12:00:00,-13593.703783917039
2025-03-22 13:00:00,-12532.73512901819
2025-03-22 14:00:00,-11831.57811604758
2025-03-22 15:00:00,-11560.72402592298
2025-03-22 16:00:00,-11742.176636713528
2025-03-22 17:00:00,-12577.227439131222
2025-03-22 18:00:00,-14211.451567532802
2025-03-22 19:00:00,-16093.396237421552
2025-03-22 20:00:00,-16961.210478113797
2025-03-22 21:00:00,-16093.246242627987
2025-03-22 22:00:00,-14210.187214375313
2025-03-22 23:00:00,-12568.982449087098
2025-03-23 00:00:00,-11287.145658210413
2025-03-23 01:00:00,-11122.960536799776
2025-03-23 02:00:00,-10628.788629655857
2025-03-23 03:00:00,-9860.3904988214
2025-03-23 04:00:00,-9476.667767889436
2025-03-23 05:00:00,-10017.94861225337
2025-03-23 06:00:00,-11138.2641045943
2025-03-23 07:00:00,-12348.01444402459
2025-03-23 08:00:00,-13576.11608734827
2025-03-23 09:00:00,-14648.502392735569
2025-03-23 10:00:00,-15095.357146290726
2025-03-23 11:00:00,-14652.143782320081
2025-03-23 12:00:00,-13610.80849521191
2025-03-23 13:00:00,-12548.504842668312
2025-03-23 14:00:00,-11846.465576525952
2025-03-23 15:00:00,-11575.270675604806
2025-03-23 16:00:00,-11756.951604929474
2025-03-23 17:00:00,-12593.053136649423
2025-03-23 18:00:00,-14229.333579676639
2025-03-23 19:00:00,-16113.64626646226
2025-03-23 20:00:00,-16982.552462097803
2025-03-23 21:00:00,-16113.496082932963
2025-03-23 22:00:00,-14228.067635606469
2025-03-23 23:00:00,-12584.797772083642
2025-03-24 00:00:00,-12842.316127017619
2025-03-24 01:00:00,-12655.509178976292
2025-03-24 02:00:00,-12093.249060713617
2025-03-24 03:00:00,-11218.979160563316
2025-03-24 04:00:00,-10782.386175501044
2025-03-24 05:00:00,-11398.246015297136
2025-03-24 06:00:00,-12672.921309681413
2025-03-24 07:00:00,-14049.35400260317
2025-03-24 08:00:00,-15446.666486844924
2025-03-24 09:00:00,-16666.808793952507
2025-03-24 10:00:00,-17175.232285753686
2025-03-24 11:00:00,-16670.951903078756
2025-03-24 12:00:00,-15486.1388993116
2025-03-24 13:00:00,-14277.468457557648
2025-03-24 14:00:00,-13478.700508388725
2025-03-24 15:00:00,-13170.139712317914
2025-03-24 16:00:00,-13376.853083376483
2025-03-24 17:00:00,-14328.154724178883
2025-03-24 18:00:00,-16189.885879081306
2025-03-24 19:00:00,-18333.823765472298
2025-03-24 20:00:00,-19322.449976826167
2025-03-24 21:00:00,-18333.65288928989
2025-03-24 22:00:00,-16188.445510148313
2025-03-24 23:00:00,-14318.761915340585
2025-03-25 00:00:00,-12858.221045666152
2025-03-25 01:00:00,-12671.182741436254
2025-03-25 02:00:00,-12108.226276708361
2025-03-25 03:00:00,-11232.873613020609
2025-03-25 04:00:00,-10795.739917401044
2025-03-25 05:00:00,-11412.362485707636
2025-03-25 06:00:00,-12688.616436672233
2025-03-25 07:00:00,-14066.753810415545
2025-03-25 08:00:00,-15465.79683462911
2025-03-25 09:00:00,-16687.45026044318
2025-03-25 10:00:00,-17196.5034232629
2025-03-25 11:00:00,-16691.59850071657
2025-03-25 12:00:00,-15505.318132787661
2025-03-25 13:00:00,-14295.15077997352
2025-03-25 14:00:00,-13495.393574729213
2025-03-25 15:00:00,-13186.45063307726
2025-03-25 16:00:00,-13393.420013979983
2025-03-25 17:00:00,-14345.899820391878
2025-03-25 18:00:00,-16209.936687306941
2025-03-25 19:00:00,-18356.52979237759
2025-03-25 20:00:00,-19346.38039497911
2025-03-25 21:00:00,-18356.35870456889
2025-03-25 22:00:00,-16208.494534509538
2025-03-25 23:00:00,-14336.495378771851
2025-03-26 00:00:00,-12874.011927304964
2025-03-26 01:00:00,-12686.743925692082
2025-03-26 02:00:00,-12123.096107248093
2025-03-26 03:00:00,-11246.668443351884
2025-03-26 04:00:00,-10808.99791402699
2025-03-26 05:00:00,-11426.377742140932
2025-03-26 06:00:00,-12704.199030842934
2025-03-26 07:00:00,-14084.028862981035
2025-03-26 08:00:00,-15484.79001933158
2025-03-26 09:00:00,-16707.943729250444
2025-03-26 10:00:00,-17217.622048397257
2025-03-26 11:00:00,-16712.09706388105
2025-03-26 12:00:00,-15524.359852675461
2025-03-26 13:00:00,-14312.706321535128
2025-03-26 14:00:00,-13511.966953103323
2025-03-26 15:00:00,-13202.644605823838
2025-03-26 16:00:00,-13409.868161000362
2025-03-26 17:00:00,-14363.517685667452
2025-03-26 18:00:00,-16229.843732822246
2025-03-26 19:00:00,-18379.07301886447
2025-03-26 20:00:00,-19370.13923392515
2025-03-26 21:00:00,-18378.901720946815
2025-03-26 22:00:00,-16228.399808950595
2025-03-26 23:00:00,-14354.101694671815
2025-03-27 00:00:00,-12889.684092755037
2025-03-27 01:00:00,-12702.188120629047
2025-03-27 02:00:00,-12137.854146081108
2025-03-27 03:00:00,-11260.359563851192
2025-03-27 04:00:00,-10822.156236748348
2025-03-27 05:00:00,-11440.287631574078
2025-03-27 06:00:00,-12719.664474734567
2025-03-27 07:00:00,-14101.174041328744
2025-03-27 08:00:00,-15503.64041286181
2025-03-27 09:00:00,-16728.2831277172
2025-03-27 10:00:00,-17238.58190325237
2025-03-27 11:00:00,-16732.441518405532
2025-03-27 12:00:00,-15543.258416502445
2025-03-27 13:00:00,-14330.129880156632
2025-03-27 14:00:00,-13528.415732461353
2025-03-27 15:00:00,-13218.716831934029
2025-03-27 16:00:00,-13426.192650496687
2025-03-27 17:00:00,-14381.003099451895
2025-03-27 18:00:00,-16249.601116740007
2025-03-27 19:00:00,-18401.4467648884
2025-03-27 20:00:00,-19393.719453407553
2025-03-27 21:00:00,-18401.2752584414
2025-03-27 22:00:00,-16248.155435109084
2025-03-27 23:00:00,-14371.575645909106
2025-03-28 00:00:00,-12905.2328980155
2025-03-28 01:00:00,-12717.510749798874
2025-03-28 02:00:00,-12152.496020081995
2025-03-28 03:00:00,-11273.942917544053
2025-03-28 04:00:00,-10835.210986470112
2025-03-28 05:00:00,-11454.08803220663
2025-03-28 06:00:00,-12735.008185602337
2025-03-28 07:00:00,-14118.1842649723
2025-03-28 08:00:00,-15522.342429441363
2025-03-28 09:00:00,-16748.462428840725
2025-03-28 10:00:00,-17259.376776970872
2025-03-28 11:00:00,-16752.62583578908
2025-03-28 12:00:00,-15562.008224216286
2025-03-28 13:00:00,-14347.41629286158
2025-03-28 14:00:00,-13544.735038674988
2025-03-28 15:00:00,-13234.662548860366
2025-03-28 16:00:00,-13442.388645170395
2025-03-28 17:00:00,-14398.350880439735
2025-03-28 18:00:00,-16269.202984520956
2025-03-28 19:00:00,-18423.644400625562
2025-03-28 20:00:00,-19417.114066098384
2025-03-28 21:00:00,-18423.472687290607
2025-03-28 22:00:00,-16267.755558966604
2025-03-28 23:00:00,-14388.912054574848
2025-03-29 00:00:00,-11370.175287363027
2025-03-29 01:00:00,-11204.782400042748
2025-03-29 02:00:00,-10706.975303681797
2025-03-29 03:00:00,-9932.924741862867
2025-03-29 04:00:00,-9546.37929941362
2025-03-29 05:00:00,-10091.641872120203
2025-03-29 06:00:00,-11220.198542760743
2025-03-29 07:00:00,-12438.847954205497
2025-03-29 08:00:00,-13675.983663988016
2025-03-29 09:00:00,-14756.258574691567
2025-03-29 10:00:00,-15206.400446672962
2025-03-29 11:00:00,-14759.9267507849
2025-03-29 12:00:00,-13710.931273462993
2025-03-29 13:00:00,-12640.813184835279
2025-03-29 14:00:00,-11933.609631663807
2025-03-29 15:00:00,-11660.419787757657
2025-03-29 16:00:00,-11843.437184302893
2025-03-29 17:00:00,-12685.689181535983
2025-03-29 18:00:00,-14334.00630438361
2025-03-29 19:00:00,-16232.180226624941
2025-03-29 20:00:00,-17107.478202908726
2025-03-29 21:00:00,-16232.028938327161
2025-03-29 22:00:00,-14332.731047873443
2025-03-29 23:00:00,-12677.373089494968
2025-03-30 00:00:00,-11383.628991768817
2025-03-30 01:00:00,-11218.040404121977
2025-03-30 02:00:00,-10719.64427994428
2025-03-30 03:00:00,-9944.677826576568
2025-03-30 04:00:00,-9557.675006119449
2025-03-30 05:00:00,-10103.582758103516
2025-03-30 06:00:00,-11233.474787915591
2025-03-30 07:00:00,-12453.566160327657
2025-03-30 08:00:00,-13692.165704899755
2025-03-30 09:00:00,-14773.718845618085
2025-03-30 10:00:00,-15224.393345772158
2025-03-30 11:00:00,-14777.391362062877
2025-03-30 12:00:00,-13727.15466596305
2025-03-30 13:00:00,-12655.770365330702
2025-03-30 14:00:00,-11947.730017007118
2025-03-30 15:00:00,-11674.216922551732
2025-03-30 16:00:00,-11857.450873538037
2025-03-30 17:00:00,-12700.699461335438
